,id,date,token0,token1,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,reserve0,reserve1,reserveUSD
73,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18506,2020-09-01 02:00:00,WETH,USDT,244471.432878748257004506,113901962.682635,113292336.952720871378784095550339,258367.777089246057883492,124713744.603163,247378470.9223864808801462239068513
74,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18505,2020-08-31 02:00:00,WETH,USDT,139412.761458832584307947,60103410.592265,59831734.91727602544987056334885994,183132.547926296527755202,80076239.530718,159412850.0087292201155770301530957
75,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18504,2020-08-30 02:00:00,WETH,USDT,181092.015122854493438644,74631868.349174,74193514.93156386837620704146136241,131479.262705094074422777,56123716.539041,111770037.5761955038090213320176421
76,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18503,2020-08-29 02:00:00,WETH,USDT,80850.597869484995689079,32386469.039593,32204912.73934783294238971728215438,67574.547301973817022247,26966501.618268,53797041.36530540140809216229308761
77,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18502,2020-08-28 02:00:00,WETH,USDT,58016.8945383198148583,22784582.560167,22703299.21522462109100016761038369,54098.096299607144995036,21466741.013891,42657112.61759589092541507187941217
78,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18501,2020-08-27 02:00:00,WETH,USDT,41361.929927324901062828,15793665.589651,15750779.52523544157543393432461872,31164.101057573986983998,11843675.076783,23664475.99299021130972542306600509
79,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18500,2020-08-26 02:00:00,WETH,USDT,47404.572051360033396619,18278385.03217,18219505.61309344822848148317870266,29172.714532442803987287,11270730.59191,22426961.18782551477741559419429593
80,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18499,2020-08-25 02:00:00,WETH,USDT,48845.436742525227408036,18892710.371644,18844979.7550523742200397477883688,30477.845659440198432393,11676539.421056,23281981.946161300269575264208942
81,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18498,2020-08-24 02:00:00,WETH,USDT,41655.247044199301316712,16676358.590225,16625987.16758971022190533170288789,27887.909453145057837885,11392586.00428,22704331.03360909821829874517051825
82,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18497,2020-08-23 02:00:00,WETH,USDT,30786.860929733144216702,12015129.15657,11999358.15070308626525277743842547,20842.291922595146093956,8144540.600235,16279140.3583211826377225403625754
83,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18496,2020-08-22 02:00:00,WETH,USDT,35264.583758767408970478,13712263.356999,13698958.42133206728341779573010101,19847.258446529077874026,7839128.434396,15714823.03106824088360147199293189
84,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18495,2020-08-21 02:00:00,WETH,USDT,42322.523700584909806016,17103946.394028,17093210.56934589638543577074005232,15290.336968238226089191,5864857.420599,11755150.34397624221627895465046653
85,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18494,2020-08-20 02:00:00,WETH,USDT,31370.404604669461896598,12887444.913017,12865432.21639165587162896138409154,13765.288157672659262513,5708387.460762,11418262.5188710910850370848820404
86,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18493,2020-08-19 02:00:00,WETH,USDT,31486.663529358142860563,12893852.548295,12874475.05045342521925980041808833,12861.021913638983005803,5226885.918054,10422561.13839194145677687223966337
87,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18492,2020-08-18 02:00:00,WETH,USDT,31930.315661512492096201,13613781.110741,13610047.03159085060793043936748257,11275.456915603556099989,4772316.760176,9503522.788981805393375535189825649
88,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18491,2020-08-17 02:00:00,WETH,USDT,22110.018841335096023731,9510300.339321,9494872.149519376532188780769642821,13201.247765723561477042,5707519.257136,11343091.29274117531277950918906056
89,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18490,2020-08-16 02:00:00,WETH,USDT,17731.849514713686145066,7575858.3246,7554180.915284947180682995754031688,11503.119307480173952688,4970286.953271,9926945.655157775855279757519867382
90,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18489,2020-08-15 02:00:00,WETH,USDT,15918.404762708360877447,6953538.276017,6929457.773284987431505844944620836,10869.012530578710598403,4690994.498304,9360181.956544447970905208424202451
91,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18488,2020-08-14 02:00:00,WETH,USDT,26656.063845628031847864,11422124.82256,11409412.21453601833727363567233028,9476.495669380680875685,4137710.87905,8253687.941397017736487028242188823
92,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18487,2020-08-13 02:00:00,WETH,USDT,29745.711436650898195787,11768320.228257,11693839.49804813547117617623979894,16948.509630683978825897,7212033.779317,14359679.34577067021681991162206194
93,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18486,2020-08-12 02:00:00,WETH,USDT,34839.413071565843066872,13264673.375095,13200461.55775936105541294126661979,9389.230790729127061591,3642282.057825,7221613.955361789588498631625274454
